x_coord	y_coord	conditions	clusters	energy
-39.521427	74.57988	4R	Cluster2	4.6
34.1521	42.295254	4R	Cluster1	4.6
63.677155	26.90318	4R	Cluster1	4.6
27.229548	-75.00867	4R	Cluster3	11.3
64.89338	27.267294	4R	Cluster1	4.8
28.962791	-76.89964	4R	Cluster3	9.3
44.932068	45.945942	4R	Cluster1	4.6
81.35441	-5.6578784	4R	Cluster4	3.6
-5.8060255	61.534706	4R	Cluster2	4.6
94.61737	-7.2920146	4R	Cluster4	4.8
-23.288132	72.76286	4R	Cluster2	4.8
90.032364	-15.764969	4R	Cluster4	2.4
-19.682922	72.7692	4R	Cluster2	3.6
36.011684	43.362198	4R	Cluster1	4.6
26.686022	-81.81269	4R	Cluster3	9
-20.45683	53.56427	4R	Cluster2	4.6
55.854527	30.275715	4R	Cluster1	3.6
87.30636	-2.2570403	4R	Cluster4	4.8
-23.1864	71.15064	4R	Cluster2	4.8
55.612434	-61.222248	4R	Cluster4	3.3
-4.0407605	61.940857	4R	Cluster2	4.6
-9.883954	63.84806	4R	Cluster2	4.8
85.5356	-28.13338	4R	Cluster4	1.2
96.69529	13.646785	4R	Cluster4	4.8
-68.04914	15.455689	4R	Cluster0	3.6
-34.630234	78.372215	4R	Cluster2	4.6
70.802345	16.642864	4R	Cluster1	4.8
-6.143679	35.134216	4R	Cluster2	4.6
34.360878	-77.63072	4R	Cluster3	11.3
31.130783	-80.2647	4R	Cluster3	7.9
92.810356	-24.383642	4R	Cluster4	2.4
-28.212772	21.688868	4R	Cluster2	-0.7
-0.034454994	55.948574	4R	Cluster2	4.6
41.952267	31.149078	4R	Cluster1	1.9
46.001392	40.358597	4R	Cluster1	4.8
-19.379824	44.479023	4R	Cluster2	4.6
45.723072	40.715767	4R	Cluster1	4.6
46.450966	45.918488	4R	Cluster1	4.6
-28.101545	63.45412	4R	Cluster2	4.8
94.769905	17.119705	4R	Cluster4	4.6
-26.174206	37.8222	4R	Cluster2	4.8
97.43481	10.521859	4R	Cluster4	4.8
-6.8528357	31.802786	4R	Cluster2	4.8
-19.226267	56.062958	4R	Cluster2	4.8
94.210144	11.476905	4R	Cluster4	4.6
-40.259014	21.537561	4R	Cluster0	4.8
-25.449776	64.2935	4R	Cluster2	4.8
93.85424	-24.906307	4R	Cluster4	8.7
101.73944	7.313786	4R	Cluster4	4.6
56.716545	-43.27135	4R	Cluster4	9.2
105.29806	2.3695958	4R	Cluster4	4.6
65.12221	29.680061	4R	Cluster1	2.8
-39.862934	18.294788	4R	Cluster0	4.6
-14.306717	55.796406	4R	Cluster2	4.6
93.35083	-3.9031043	4R	Cluster4	4.8
24.11917	40.711075	4R	Cluster1	4.8
34.575493	-80.16957	4R	Cluster3	9.3
-34.776096	75.1728	4R	Cluster2	4.6
-19.374487	55.73939	4R	Cluster2	4.8
-34.69889	81.93358	4R	Cluster2	4.6
-20.67567	79.19098	4R	Cluster2	3
-33.95446	77.51316	4R	Cluster2	4.8
36.910984	37.432972	4R	Cluster1	4.6
-18.477417	38.967953	4R	Cluster2	2.8
25.813889	-78.74198	4R	Cluster3	9.3
-9.605726	64.91386	4R	Cluster2	3.1
-3.0697749	67.497986	4R	Cluster2	4.8
48.657627	-4.5327168	4R	Cluster1	7.9
-2.7648652	50.73572	4R	Cluster2	-0.2
44.30253	33.71607	4R	Cluster1	1.7
55.318233	-61.34336	4R	Cluster4	11.2
45.993835	42.01872	4R	Cluster1	3.1
68.71983	19.483297	4R	Cluster1	4.8
94.093445	-4.497272	4R	Cluster4	4.6
-22.328957	52.072083	4R	Cluster2	4.8
62.893257	30.489853	4R	Cluster1	3
-27.456266	37.8253	4R	Cluster2	4.6
37.428104	42.331985	4R	Cluster1	3.6
-29.546759	67.362915	4R	Cluster2	4.8
-28.673285	60.996544	4R	Cluster2	3.6
103.65991	11.370363	4R	Cluster4	4.8
86.7468	-4.56402	4R	Cluster4	4.8
-33.92951	77.85223	4R	Cluster2	3.1
-38.71626	72.284836	4R	Cluster2	4.8
45.412113	39.431557	4R	Cluster1	3.6
-22.361835	35.641987	4R	Cluster2	4.8
-10.706086	62.593487	4R	Cluster2	4.8
48.21019	39.36267	4R	Cluster1	2.4
-10.430662	-2.530009	4R	Cluster3	4.8
-34.875816	77.29396	4R	Cluster2	3
-23.48897	73.08474	4R	Cluster2	4.8
48.353577	12.611137	4R	Cluster1	3.6
55.98553	-47.372013	4R	Cluster4	8.8
52.71155	17.84793	4R	Cluster1	2
38.052395	42.451706	4R	Cluster1	4.8
38.94651	44.854862	4R	Cluster1	4.8
96.70754	11.290192	4R	Cluster4	4.8
87.688545	-1.8634207	4R	Cluster4	4.8
-14.985826	79.37439	4R	Cluster2	4.8
57.347294	23.086643	4R	Cluster1	1.9
57.51438	-62.015903	4R	Cluster4	3.5
-18.610186	53.31114	4R	Cluster2	4.8
-40.225628	19.698187	4R	Cluster0	4.8
-3.5649366	63.79121	4R	Cluster2	4.6
102.82158	-0.3234402	4R	Cluster4	4.6
-5.2438364	70.73864	4R	Cluster2	4.8
-18.798498	40.12761	4R	Cluster2	4.8
-79.60382	0.26281783	4R	Cluster0	3
-21.6136	75.227196	4R	Cluster2	4.6
53.5323	29.355547	4R	Cluster1	3.6
99.13666	-4.8458824	4R	Cluster4	4.6
23.932997	-73.98972	4R	Cluster3	7.9
95.31378	10.486043	4R	Cluster4	4.6
2.932309	64.0401	4R	Cluster2	4.8
-4.0905323	-2.4267383	4R	Cluster3	-2.2
46.180687	41.325527	4R	Cluster1	4.6
91.12177	14.793541	4R	Cluster4	4.8
-20.633484	24.74327	4R	Cluster2	3.6
102.692764	8.959992	4R	Cluster4	4.8
-22.905687	74.800285	4R	Cluster2	4.6
-30.45379	80.656525	4R	Cluster2	4.6
-14.990533	60.214123	4R	Cluster2	4.8
-22.81362	26.919752	4R	Cluster2	4.6
